Timestamp, X, Y, Current Target, Current FC, Current Cage
2019-01-14T14:39:21.069891,-1.0,-0.599998,1.0079e-08,4.01e-08,0.30136557842966044
2019-01-14T14:39:21.566002,-1.0,-0.600002,1.0079e-08,4.0090000000000004e-08,0.30136557842966044
2019-01-14T14:39:22.076578,-0.999997,-0.599998,1.0083e-08,4.01e-08,0.30136557842966044
2019-01-14T14:39:22.573502,-0.999998,-0.600004,1.0084e-08,4.01e-08,0.30136557842966044
2019-01-14T14:39:23.068945,-1.0,-0.600003,1.0083e-08,4.01e-08,0.30136557842966044
2019-01-14T14:39:23.564497,-1.0,-0.600003,1.0083e-08,4.0090000000000004e-08,0.30136557842966044
2019-01-14T14:39:24.075700,-1.000002,-0.599997,1.0083e-08,4.0090000000000004e-08,0.30136557842966044
2019-01-14T14:39:24.572548,-0.999998,-0.599996,1.0082e-08,4.0090000000000004e-08,0.3003509367510812
2019-01-14T14:39:25.067255,-1.0,-0.599998,1.0077e-08,4.0090000000000004e-08,0.3003509367510812
2019-01-14T14:39:25.579529,-1.0,-0.600002,1.0071999999999999e-08,4.0090000000000004e-08,0.3003509367510812
2019-01-14T14:39:26.075286,-1.0,-0.599996,1.0068e-08,4.0090000000000004e-08,0.3003509367510812
2019-01-14T14:39:26.571184,-0.999999,-0.599998,1.0065e-08,4.0090000000000004e-08,0.3003509367510812
2019-01-14T14:39:27.066978,-1.000002,-0.600002,1.0063e-08,4.0090000000000004e-08,0.3003509367510812
2019-01-14T14:39:27.578256,-1.0,-0.600002,1.0059e-08,4.008e-08,0.3003509367510812
2019-01-14T14:39:28.074374,-1.000002,-0.600004,1.0061e-08,4.0090000000000004e-08,0.3003509367510812
2019-01-14T14:39:28.570138,-0.999998,-0.599996,1.0061e-08,4.0090000000000004e-08,0.3003509367510812
2019-01-14T14:39:29.065847,-1.000002,-0.599998,1.0063e-08,4.011e-08,0.3003509367510812
2019-01-14T14:39:29.577097,-1.000002,-0.599997,1.0062e-08,4.011e-08,0.3003509367510812
2019-01-14T14:39:30.073587,-1.000002,-0.599996,1.0059e-08,4.008e-08,0.3003509367510812
2019-01-14T14:39:30.568994,-0.999998,-0.599998,1.0055e-08,4.006e-08,0.3003509367510812
2019-01-14T14:39:31.079665,-1.000002,-0.599996,1.0058e-08,4.0090000000000004e-08,0.3003509367510812
2019-01-14T14:39:31.576255,-0.999999,-0.599996,1.0057e-08,4.011e-08,0.3003509367510812
2019-01-14T14:39:32.072000,-1.0,-0.599996,1.0055e-08,4.012e-08,0.3002753783288904
2019-01-14T14:39:32.567132,-1.0,-0.600003,1.0054e-08,4.012e-08,0.3002753783288904
2019-01-14T14:39:33.078631,-1.0,-0.599998,1.0056e-08,4.012e-08,0.3002753783288904
2019-01-14T14:39:33.575495,-0.999998,-0.600002,1.0056e-08,4.011e-08,0.3002753783288904
2019-01-14T14:39:34.070585,-0.999999,-0.600004,1.0056e-08,4.011e-08,0.3002753783288904
2019-01-14T14:39:34.567961,-0.999998,-0.599998,1.0054e-08,4.0090000000000004e-08,0.3002753783288904
2019-01-14T14:39:35.078307,-1.000003,-0.600003,1.0054e-08,4.0090000000000004e-08,0.3002753783288904
2019-01-14T14:39:35.574897,-1.0,-0.6,1.0054e-08,4.0090000000000004e-08,0.3002753783288904
2019-01-14T14:39:36.069782,-1.0,-0.600003,1.0056e-08,4.01e-08,0.3002753783288904
2019-01-14T14:39:36.581007,-1.0,-0.600003,1.0055e-08,4.0090000000000004e-08,0.3002753783288904
2019-01-14T14:39:37.076807,-0.999998,-0.600002,1.0058e-08,4.01e-08,0.3002753783288904
2019-01-14T14:39:37.572844,-1.000002,-0.599996,1.0058e-08,4.01e-08,0.3002753783288904
2019-01-14T14:39:38.069858,-1.0,-0.6,1.0058e-08,4.0090000000000004e-08,0.3002753783288904
2019-01-14T14:39:38.580368,-1.0,-0.600003,1.0052e-08,4.0090000000000004e-08,0.3002753783288904
2019-01-14T14:39:39.076840,-1.0,-0.599996,1.0052e-08,4.01e-08,0.2999839387015065
2019-01-14T14:39:39.571828,-1.0,-0.600004,1.0055e-08,4.01e-08,0.2999839387015065
2019-01-14T14:39:40.068558,-1.0,-0.600006,1.0055e-08,4.01e-08,0.2999839387015065
2019-01-14T14:39:40.579230,-1.0,-0.599996,1.0053e-08,4.01e-08,0.2999839387015065
2019-01-14T14:39:41.075307,-1.000002,-0.600003,1.0054e-08,4.01e-08,0.2999839387015065
2019-01-14T14:39:41.571404,-0.999996,-0.599998,1.0052e-08,4.01e-08,0.2999839387015065
2019-01-14T14:39:42.066792,-1.000002,-0.599997,1.0049e-08,4.01e-08,0.2999839387015065
2019-01-14T14:39:42.578773,-0.999997,-0.600002,1.0044e-08,4.007e-08,0.2999839387015065
2019-01-14T14:39:43.073790,-0.999997,-0.600003,1.0051e-08,4.0090000000000004e-08,0.2999839387015065
2019-01-14T14:39:43.569892,-1.000002,-0.600002,1.0053e-08,4.0090000000000004e-08,0.2999839387015065
2019-01-14T14:39:44.080823,-1.000002,-0.599998,1.0054e-08,4.01e-08,0.2999839387015065
2019-01-14T14:39:44.577898,-1.000002,-0.600007,1.0052e-08,4.01e-08,0.2999839387015065
2019-01-14T14:39:45.072736,-1.000004,-0.600002,1.0048e-08,4.01e-08,0.2999839387015065
2019-01-14T14:39:45.569519,-1.000002,-0.599997,1.0043e-08,4.0090000000000004e-08,0.2999839387015065
2019-01-14T14:39:46.079811,-1.000004,-0.599996,1.0042e-08,4.01e-08,0.2999839387015065
2019-01-14T14:39:46.575789,-0.999998,-0.599996,1.004e-08,4.0090000000000004e-08,0.3007287288661541
2019-01-14T14:39:47.072027,-1.0,-0.6,1.0039e-08,4.01e-08,0.3007287288661541
2019-01-14T14:39:47.567527,-0.999998,-0.599993,1.0039e-08,4.01e-08,0.3007287288661541
2019-01-14T14:39:48.080002,-1.0,-0.599993,1.004e-08,4.011e-08,0.3007287288661541
2019-01-14T14:39:48.574586,-0.999998,-0.600003,1.004e-08,4.011e-08,0.3007287288661541
2019-01-14T14:39:49.070948,-0.999998,-0.6,1.0039e-08,4.011e-08,0.3007287288661541
2019-01-14T14:39:49.581904,-0.999999,-0.6,1.0035e-08,4.01e-08,0.3007287288661541
2019-01-14T14:39:50.079064,-1.000002,-0.600003,1.0033e-08,4.011e-08,0.3007287288661541
2019-01-14T14:39:50.574312,-1.0,-0.6,1.003e-08,4.01e-08,0.3007287288661541
2019-01-14T14:39:51.069609,-1.0,-0.6,1.0031e-08,4.01e-08,0.3007287288661541
2019-01-14T14:39:51.581466,-1.0,-0.599998,1.0029e-08,4.01e-08,0.3007287288661541
2019-01-14T14:39:52.077876,-1.000002,-0.599998,1.0027e-08,4.011e-08,0.3007287288661541
2019-01-14T14:39:52.573016,-0.999998,-0.599996,1.0023e-08,4.011e-08,0.3007287288661541
2019-01-14T14:39:53.068239,-1.0,-0.600003,1.0022e-08,4.011e-08,0.3007287288661541
2019-01-14T14:39:53.580143,-1.000003,-0.599998,1.0019e-08,4.011e-08,0.3007287288661541
2019-01-14T14:39:54.076398,-1.0,-0.599996,1.002e-08,4.011e-08,0.3011604912811237
2019-01-14T14:39:54.572487,-0.999998,-0.599996,1.0017e-08,4.011e-08,0.3011604912811237
2019-01-14T14:39:55.067885,-1.0,-0.600003,1.0015e-08,4.011e-08,0.3011604912811237
2019-01-14T14:39:55.578908,-1.0,-0.599998,1.0015e-08,4.012e-08,0.3011604912811237
2019-01-14T14:39:56.075285,-0.999998,-0.6,1.0015e-08,4.012e-08,0.3011604912811237
2019-01-14T14:39:56.571335,-0.999999,-0.600004,1.0013e-08,4.012e-08,0.3011604912811237
2019-01-14T14:39:57.082484,-1.000003,-0.600006,1.0015e-08,4.012e-08,0.3011604912811237
2019-01-14T14:39:57.578206,-1.0,-0.6,1.0018e-08,4.012e-08,0.3011604912811237
2019-01-14T14:39:58.074893,-1.0,-0.599998,1.0018e-08,4.012e-08,0.3011604912811237
2019-01-14T14:39:58.569540,-1.000002,-0.6,1.0016e-08,4.012e-08,0.3011604912811237
2019-01-14T14:39:59.081654,-0.999999,-0.599997,1.0014e-08,4.012e-08,0.3011604912811237
2019-01-14T14:39:59.577285,-1.000002,-0.600006,1.0012e-08,4.012e-08,0.3011604912811237
2019-01-14T14:40:00.073110,-1.000002,-0.599996,1.0012e-08,4.013e-08,0.3011604912811237
2019-01-14T14:40:00.568128,-1.0,-0.599995,1.0012e-08,4.013e-08,0.3011604912811237
2019-01-14T14:40:01.079894,-1.000002,-0.600004,1.0011e-08,4.013e-08,0.3004480832974591
2019-01-14T14:40:01.576507,-1.0,-0.600003,1.0011e-08,4.012e-08,0.3004480832974591
2019-01-14T14:40:02.071486,-1.0,-0.599998,1.0013e-08,4.013e-08,0.3004480832974591
2019-01-14T14:40:02.568494,-1.0,-0.600006,1.0012e-08,4.012e-08,0.3004480832974591
2019-01-14T14:40:03.079563,-0.999998,-0.599996,1.0012e-08,4.013e-08,0.3004480832974591
2019-01-14T14:40:03.575172,-1.0,-0.599998,1.0011e-08,4.012e-08,0.3004480832974591
2019-01-14T14:40:04.070913,-0.999998,-0.6,1.0013e-08,4.013e-08,0.3004480832974591
2019-01-14T14:40:04.582504,-1.0,-0.600002,1.0012e-08,4.013e-08,0.3004480832974591
2019-01-14T14:40:05.078250,-1.000002,-0.599996,1.0012e-08,4.013e-08,0.3004480832974591
2019-01-14T14:40:05.574225,-0.999999,-0.600006,1.001e-08,4.013e-08,0.3004480832974591
2019-01-14T14:40:06.069866,-1.0,-0.6,1.0015e-08,4.013e-08,0.3004480832974591
2019-01-14T14:40:06.581486,-1.000002,-0.599996,1.0017e-08,4.013e-08,0.3004480832974591
2019-01-14T14:40:07.078531,-0.999999,-0.599995,1.0019e-08,4.013e-08,0.3004480832974591
2019-01-14T14:40:07.572505,-1.000002,-0.600006,1.0019e-08,4.012e-08,0.3004480832974591
2019-01-14T14:40:08.068457,-1.000003,-0.599993,1.0022e-08,4.013e-08,0.3004480832974591
2019-01-14T14:40:08.579869,-1.0,-0.599996,1.0022e-08,4.013e-08,0.3006747585667812
2019-01-14T14:40:09.076884,-1.0,-0.599998,1.0023e-08,4.013e-08,0.3006747585667812
2019-01-14T14:40:09.571296,-0.999983,-0.6,1.0023e-08,4.011e-08,0.3006747585667812
2019-01-14T14:40:10.082823,-0.799994,-0.599997,1.0034e-08,4.008e-08,0.3006747585667812
2019-01-14T14:40:10.579602,-0.8,-0.600004,1.004e-08,4.004e-08,0.3006747585667812
2019-01-14T14:40:11.074494,-0.8,-0.599998,1.0046e-08,4.003e-08,0.3006747585667812
2019-01-14T14:40:11.570561,-0.8,-0.600002,1.0047e-08,4.003e-08,0.3006747585667812
2019-01-14T14:40:12.081691,-0.799998,-0.599996,1.0045e-08,4.003e-08,0.3006747585667812
2019-01-14T14:40:12.578480,-0.799998,-0.6,1.004e-08,4.0020000000000004e-08,0.3006747585667812
2019-01-14T14:40:13.074201,-0.799999,-0.600002,1.0039e-08,4.003e-08,0.3006747585667812
2019-01-14T14:40:13.569508,-0.799998,-0.600002,1.0036e-08,4.0020000000000004e-08,0.3006747585667812
2019-01-14T14:40:14.080830,-0.800002,-0.600004,1.0035e-08,4.0020000000000004e-08,0.3006747585667812
2019-01-14T14:40:14.577854,-0.799996,-0.600003,1.0033e-08,4.0020000000000004e-08,0.3006747585667812
2019-01-14T14:40:15.073356,-0.8,-0.599997,1.0034e-08,4.003e-08,0.3006747585667812
2019-01-14T14:40:15.584508,-0.800002,-0.599993,1.0035e-08,4.003e-08,0.3006747585667812
2019-01-14T14:40:16.080202,-0.799998,-0.600003,1.0037e-08,4.003e-08,0.3005992001417809
2019-01-14T14:40:16.575843,-0.8,-0.6,1.0035e-08,4.003e-08,0.3005992001417809
2019-01-14T14:40:17.072406,-0.799997,-0.600003,1.0034e-08,4.003e-08,0.3005992001417809
2019-01-14T14:40:17.583582,-0.799998,-0.599998,1.003e-08,4.003e-08,0.3005992001417809
2019-01-14T14:40:18.079857,-0.800002,-0.600003,1.0027e-08,4.003e-08,0.3005992001417809
2019-01-14T14:40:18.575448,-0.799998,-0.600004,1.0022e-08,4.003e-08,0.3005992001417809
2019-01-14T14:40:19.071896,-0.799999,-0.599997,1.0021000000000001e-08,4.004e-08,0.3005992001417809
2019-01-14T14:40:19.582620,-0.800003,-0.6,1.0017e-08,4.004e-08,0.3005992001417809
2019-01-14T14:40:20.077754,-0.799999,-0.599998,1.0016e-08,4.005e-08,0.3005992001417809
2019-01-14T14:40:20.573965,-0.8,-0.599998,1.0015e-08,4.004e-08,0.3005992001417809
2019-01-14T14:40:21.069702,-0.799999,-0.600004,1.0016e-08,4.005e-08,0.3005992001417809
2019-01-14T14:40:21.581733,-0.800002,-0.600003,1.0014e-08,4.005e-08,0.3005992001417809
2019-01-14T14:40:22.077435,-0.8,-0.600002,1.0015e-08,4.005e-08,0.3005992001417809
2019-01-14T14:40:22.572913,-0.800002,-0.600004,1.0011e-08,4.004e-08,0.3005992001417809
2019-01-14T14:40:23.083725,-0.8,-0.599998,1.0012e-08,4.005e-08,0.30140875467329364
2019-01-14T14:40:23.580972,-0.799999,-0.599996,1.0011e-08,4.005e-08,0.30140875467329364
2019-01-14T14:40:24.075954,-0.8,-0.599998,1.001e-08,4.005e-08,0.30140875467329364
2019-01-14T14:40:24.572272,-0.8,-0.6,1.0008e-08,4.004e-08,0.30140875467329364
2019-01-14T14:40:25.082868,-0.799998,-0.600003,1.0009e-08,4.005e-08,0.30140875467329364
2019-01-14T14:40:25.578921,-0.799999,-0.599996,1.0006e-08,4.005e-08,0.30140875467329364
2019-01-14T14:40:26.075456,-0.799998,-0.599996,1.0006e-08,4.006e-08,0.30140875467329364
2019-01-14T14:40:26.570909,-0.799998,-0.599996,1.0005000000000001e-08,4.005e-08,0.30140875467329364
2019-01-14T14:40:27.082927,-0.799998,-0.599998,1.0007e-08,4.006e-08,0.30140875467329364
2019-01-14T14:40:27.577744,-0.8,-0.599996,1.0014e-08,4.005e-08,0.30140875467329364
2019-01-14T14:40:28.073868,-0.799998,-0.599998,1.0018e-08,4.005e-08,0.30140875467329364
2019-01-14T14:40:28.584824,-0.799996,-0.599998,1.002e-08,4.005e-08,0.30140875467329364
2019-01-14T14:40:29.081829,-0.799999,-0.599997,1.0022e-08,4.005e-08,0.30140875467329364
2019-01-14T14:40:29.576922,-0.800002,-0.600002,1.0022e-08,4.005e-08,0.30140875467329364
2019-01-14T14:40:30.073063,-0.799999,-0.6,1.0027e-08,4.005e-08,0.30140875467329364
2019-01-14T14:40:30.583903,-0.800002,-0.600003,1.0031e-08,4.005e-08,0.29998393869906653
2019-01-14T14:40:31.079918,-0.799998,-0.599996,1.004e-08,4.006e-08,0.29998393869906653
2019-01-14T14:40:31.576823,-0.8,-0.599996,1.0045e-08,4.006e-08,0.29998393869906653
2019-01-14T14:40:32.071834,-0.800002,-0.600003,1.0045e-08,4.006e-08,0.29998393869906653
2019-01-14T14:40:32.583222,-0.800002,-0.600004,1.0043e-08,4.006e-08,0.29998393869906653
2019-01-14T14:40:33.078898,-0.800002,-0.6,1.0044e-08,4.007e-08,0.29998393869906653
2019-01-14T14:40:33.574814,-0.800002,-0.599996,1.0043e-08,4.006e-08,0.29998393869906653
2019-01-14T14:40:34.070871,-0.799999,-0.599998,1.0044e-08,4.007e-08,0.29998393869906653
2019-01-14T14:40:34.582694,-0.800002,-0.599997,1.0037e-08,4.007e-08,0.29998393869906653
2019-01-14T14:40:35.077889,-0.800003,-0.599996,1.0016e-08,4.001e-08,0.29998393869906653
2019-01-14T14:40:35.573932,-0.800003,-0.600002,1.0015e-08,4.004e-08,0.29998393869906653
2019-01-14T14:40:36.084817,-0.799998,-0.599996,1.0017e-08,4.007e-08,0.29998393869906653
2019-01-14T14:40:36.580772,-0.799998,-0.600002,1.0016e-08,4.007e-08,0.29998393869906653
2019-01-14T14:40:37.076881,-0.800002,-0.599998,1.0015e-08,4.007e-08,0.29998393869906653
2019-01-14T14:40:37.572533,-0.800003,-0.599998,1.0014e-08,4.007e-08,0.29998393869906653
2019-01-14T14:40:38.083855,-0.799998,-0.600002,1.0014e-08,4.008e-08,0.30132240218890466
2019-01-14T14:40:38.579867,-0.800004,-0.600007,1.0013e-08,4.008e-08,0.30132240218890466
2019-01-14T14:40:39.075624,-0.799998,-0.599995,1.0015e-08,4.008e-08,0.30132240218890466
2019-01-14T14:40:39.570957,-0.800002,-0.599995,1.0013e-08,4.008e-08,0.30132240218890466
2019-01-14T14:40:40.082689,-0.799998,-0.600002,1.0012e-08,4.007e-08,0.30132240218890466
2019-01-14T14:40:40.578816,-0.8,-0.600003,1.0013e-08,4.008e-08,0.30132240218890466
2019-01-14T14:40:41.074521,-0.8,-0.6,1.0013e-08,4.007e-08,0.30132240218890466
2019-01-14T14:40:41.585541,-0.8,-0.599998,1.0012e-08,4.007e-08,0.30132240218890466
2019-01-14T14:40:42.081618,-0.8,-0.599996,1.0013e-08,4.008e-08,0.30132240218890466
2019-01-14T14:40:42.578447,-0.8,-0.599993,1.001e-08,4.007e-08,0.30132240218890466
2019-01-14T14:40:43.073948,-0.799999,-0.600002,1.0012e-08,4.008e-08,0.30132240218890466
2019-01-14T14:40:43.585188,-0.800003,-0.600003,1.0014e-08,4.008e-08,0.30132240218890466
2019-01-14T14:40:44.081392,-0.799999,-0.599997,1.0013e-08,4.008e-08,0.30132240218890466
2019-01-14T14:40:44.576636,-0.800002,-0.6,1.0015e-08,4.0090000000000004e-08,0.30132240218890466
2019-01-14T14:40:45.072926,-0.800003,-0.600003,1.0014e-08,4.0090000000000004e-08,0.30132240218890466
2019-01-14T14:40:45.584601,-0.8,-0.599998,1.0007e-08,4.0090000000000004e-08,0.3016678121205248
2019-01-14T14:40:46.079898,-0.799998,-0.599998,1.0001e-08,4.0090000000000004e-08,0.3016678121205248
2019-01-14T14:40:46.575598,-0.799999,-0.6,9.993e-09,4.0090000000000004e-08,0.3016678121205248
2019-01-14T14:40:47.072400,-0.800003,-0.599998,9.988e-09,4.0090000000000004e-08,0.3016678121205248
2019-01-14T14:40:47.583514,-0.799999,-0.600002,9.986000000000001e-09,4.01e-08,0.3016678121205248
2019-01-14T14:40:48.079353,-0.800002,-0.600006,1.0001e-08,4.01e-08,0.3016678121205248
2019-01-14T14:40:48.575331,-0.800002,-0.6,1.0025e-08,4.01e-08,0.3016678121205248
2019-01-14T14:40:49.086367,-0.800002,-0.600002,1.0048e-08,4.01e-08,0.3016678121205248
2019-01-14T14:40:49.582557,-0.799999,-0.599997,1.0047e-08,4.01e-08,0.3016678121205248
2019-01-14T14:40:50.077516,-0.8,-0.599993,1.0031e-08,4.01e-08,0.3016678121205248
2019-01-14T14:40:50.574364,-0.799999,-0.600002,1.0023e-08,4.01e-08,0.3016678121205248
2019-01-14T14:40:51.085366,-0.8,-0.599993,1.0025e-08,4.01e-08,0.3016678121205248
2019-01-14T14:40:51.581485,-0.799999,-0.599997,1.0028e-08,4.01e-08,0.3016678121205248
2019-01-14T14:40:52.076833,-0.800002,-0.599996,1.0032e-08,4.01e-08,0.3016678121205248
2019-01-14T14:40:52.572541,-0.8,-0.599997,1.003e-08,4.01e-08,0.3014951071547978
2019-01-14T14:40:53.084498,-0.799998,-0.600002,1.0024e-08,4.01e-08,0.3014951071547978
2019-01-14T14:40:53.581355,-0.799998,-0.6,1.0015e-08,4.011e-08,0.3014951071547978
2019-01-14T14:40:54.076900,-0.800002,-0.600002,1.0008e-08,4.011e-08,0.3014951071547978
2019-01-14T14:40:54.587346,-0.799999,-0.600003,1e-08,4.011e-08,0.3014951071547978
2019-01-14T14:40:55.083461,-0.799998,-0.599998,9.994e-09,4.012e-08,0.3014951071547978
2019-01-14T14:40:55.578978,-0.799999,-0.599998,9.988e-09,4.012e-08,0.3014951071547978
2019-01-14T14:40:56.075495,-0.800002,-0.600002,9.983e-09,4.012e-08,0.3014951071547978
2019-01-14T14:40:56.586180,-0.799999,-0.6,9.983e-09,4.011e-08,0.3014951071547978
2019-01-14T14:40:57.082747,-0.799999,-0.599997,9.994e-09,4.012e-08,0.3014951071547978
2019-01-14T14:40:57.577933,-0.8,-0.600002,1.0005000000000001e-08,4.012e-08,0.3014951071547978
2019-01-14T14:40:58.073782,-0.800002,-0.599993,1.0012e-08,4.012e-08,0.3014951071547978
2019-01-14T14:40:58.585538,-0.800002,-0.600002,1.0016e-08,4.012e-08,0.3014951071547978
2019-01-14T14:40:59.081242,-0.8,-0.600002,1.0017e-08,4.012e-08,0.3014951071547978
2019-01-14T14:40:59.577461,-0.799997,-0.599995,1.001e-08,4.011e-08,0.3014951071547978
2019-01-14T14:41:00.072431,-0.800004,-0.599998,1.0009e-08,4.012e-08,0.30107413880257705
2019-01-14T14:41:00.584213,-0.799998,-0.599995,1e-08,4.011e-08,0.30107413880257705
2019-01-14T14:41:01.080620,-0.800003,-0.600002,9.997e-09,4.011e-08,0.30107413880257705
2019-01-14T14:41:01.575855,-0.8,-0.600003,9.994e-09,4.012e-08,0.30107413880257705
2019-01-14T14:41:02.087521,-0.800002,-0.6,9.994e-09,4.012e-08,0.30107413880257705
2019-01-14T14:41:02.583075,-0.799997,-0.599996,9.999e-09,4.012e-08,0.30107413880257705
2019-01-14T14:41:03.079107,-0.8,-0.600002,1.0001e-08,4.013e-08,0.30107413880257705
2019-01-14T14:41:03.575203,-0.800002,-0.600003,1.0006e-08,4.013e-08,0.30107413880257705
2019-01-14T14:41:04.085855,-0.800002,-0.600003,1.0011e-08,4.012e-08,0.30107413880257705
2019-01-14T14:41:04.582909,-0.8,-0.600002,1.0009e-08,4.012e-08,0.30107413880257705
2019-01-14T14:41:05.078708,-0.799998,-0.599998,1.0009e-08,4.012e-08,0.30107413880257705
2019-01-14T14:41:05.573880,-0.800002,-0.599998,1.0013e-08,4.012e-08,0.30107413880257705
2019-01-14T14:41:06.085211,-0.799999,-0.599996,1.0023e-08,4.012e-08,0.30107413880257705
2019-01-14T14:41:06.581742,-0.799997,-0.600004,1.0027e-08,4.012e-08,0.30107413880257705
2019-01-14T14:41:07.077525,-0.800002,-0.600003,1.0032e-08,4.013e-08,0.30107413880257705
2019-01-14T14:41:07.572830,-0.8,-0.600003,1.0036e-08,4.013e-08,0.30117128534113397
2019-01-14T14:41:08.084536,-0.800002,-0.6,1.004e-08,4.013e-08,0.30117128534113397
2019-01-14T14:41:08.580948,-0.799999,-0.599993,1.0055e-08,4.012e-08,0.30117128534113397
2019-01-14T14:41:09.075945,-0.799998,-0.600004,1.0062e-08,4.013e-08,0.30117128534113397
2019-01-14T14:41:09.587638,-0.8,-0.599997,1.0049e-08,4.013e-08,0.30117128534113397
2019-01-14T14:41:10.083481,-0.799994,-0.600003,1.0038e-08,4.013e-08,0.30117128534113397
2019-01-14T14:41:10.578849,-0.799989,-0.600002,1.0031e-08,4.012e-08,0.30117128534113397
2019-01-14T14:41:11.074872,-0.599999,-0.600006,1.0046e-08,4.0090000000000004e-08,0.30117128534113397
2019-01-14T14:41:11.587107,-0.600002,-0.600004,1.0057e-08,4.006e-08,0.30117128534113397
2019-01-14T14:41:12.082810,-0.599998,-0.599998,1.0059e-08,4.005e-08,0.30117128534113397
2019-01-14T14:41:12.578004,-0.6,-0.599996,1.0065e-08,4.004e-08,0.30117128534113397
2019-01-14T14:41:13.074856,-0.600002,-0.600002,1.0071999999999999e-08,4.003e-08,0.30117128534113397
2019-01-14T14:41:13.585580,-0.599999,-0.599997,1.0077e-08,4.0020000000000004e-08,0.30117128534113397
2019-01-14T14:41:14.081849,-0.600002,-0.599998,1.008e-08,4.003e-08,0.30117128534113397
2019-01-14T14:41:14.577062,-0.599998,-0.600002,1.008e-08,4.003e-08,0.30062078826486993
2019-01-14T14:41:15.088895,-0.6,-0.600002,1.008e-08,4.003e-08,0.30062078826486993
2019-01-14T14:41:15.584423,-0.6,-0.599996,1.0079e-08,4.003e-08,0.30062078826486993
2019-01-14T14:41:16.080908,-0.599998,-0.599996,1.008e-08,4.004e-08,0.30062078826486993
2019-01-14T14:41:16.576265,-0.6,-0.600004,1.0079e-08,4.004e-08,0.30062078826486993
2019-01-14T14:41:17.087626,-0.6,-0.600003,1.0085000000000002e-08,4.004e-08,0.30062078826486993
2019-01-14T14:41:17.583874,-0.599998,-0.600002,1.0085000000000002e-08,4.004e-08,0.30062078826486993
2019-01-14T14:41:18.079491,-0.600002,-0.599998,1.0077e-08,4.003e-08,0.30062078826486993
2019-01-14T14:41:18.574790,-0.600002,-0.599997,1.007e-08,4.005e-08,0.30062078826486993
2019-01-14T14:41:19.086526,-0.599998,-0.6,1.0065e-08,4.006e-08,0.30062078826486993
